date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:11:01	34437/34437	---M-Z	200	added ('OK')	application/javascript	etag:%228685-583162e7d3d0f-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/date-paginator/moment.min.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/date-paginator/moment.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/ui-date-paginator.html)
12:11:02	33599/33599	---M-Z	200	added ('OK')	application/javascript	etag:%22833f-583162e7b9b18-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap-datepicker/bootstrap-datepicker.min.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap-datepicker/bootstrap-datepicker.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/ui-date-paginator.html)
12:11:03	9440/9440	---M-Z	200	added ('OK')	application/javascript	etag:%2224e0-583162e7d3d0f-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/date-paginator/bootstrap-datepaginator.min.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/date-paginator/bootstrap-datepaginator.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/ui-date-paginator.html)
12:11:03	10372/10372	---M-Z	200	added ('OK')	text/css	etag:%222884-583162e7e3edf-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/gridstack/gridstack.css	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/gridstack/gridstack.css	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/ui-dragable-portlet.html)
12:11:05	1291/1291	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd497c-50b%22	https://cdnjs.cloudflare.com/ajax/libs/jqueryui-touch-punch/0.2.3/jquery.ui.touch-punch.min.js	C:/Mis%20lugares%20Web/negocio/cdnjs.cloudflare.com/ajax/libs/jqueryui-touch-punch/0.2.3/jquery.ui.touch-punch.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/ui-dragable-portlet.html)
12:11:07	3681/3681	---M-Z	200	added ('OK')	application/javascript	etag:%22e61-583162e7e3edf-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/gridstack/gridstack.jQueryUI.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/gridstack/gridstack.jQueryUI.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/ui-dragable-portlet.html)
12:11:08	64962/64962	---M-Z	200	added ('OK')	application/javascript	etag:%22fdc2-583162e7e3edf-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/gridstack/gridstack.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/gridstack/gridstack.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/ui-dragable-portlet.html)
12:11:08	1850/1850	---M-Z	200	added ('OK')	text/css	etag:%2273a-583162e80ea76-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/colors/dist/css/pages/file-upload.css	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/colors/dist/css/pages/file-upload.css	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/form-basic.html)
12:11:08	253669/253669	---MCZ	200	added ('OK')	application/javascript	etag:%223dee5-583162e7f293e-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/jqueryui/jquery-ui.min.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/jqueryui/jquery-ui.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/ui-dragable-portlet.html)
12:11:09	6567/6567	---M-Z	200	added ('OK')	application/javascript	etag:%2219a7-583162e8101e6-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/colors/dist/js/pages/jasny-bootstrap.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/colors/dist/js/pages/jasny-bootstrap.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/form-basic.html)
12:11:09	15185/15185	---M-Z	200	added ('OK')	text/css	etag:%223b51-583162e7f8316-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/select2/dist/css/select2.min.css	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/select2/dist/css/select2.min.css	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/form-addons.html)
12:11:10	683/683	---M-Z	200	added ('OK')	text/css	etag:%222ab-583162e7fe0d6-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/switchery/dist/switchery.min.css	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/switchery/dist/switchery.min.css	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/form-addons.html)
12:11:10	9777/9777	---M-Z	200	added ('OK')	text/css	etag:%222631-583162e7bc228-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap-select/bootstrap-select.min.css	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap-select/bootstrap-select.min.css	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/form-addons.html)
12:11:11	1317/1317	---M-Z	200	added ('OK')	text/css	etag:%22525-583162e7bfcc0-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap-tagsinput/dist/bootstrap-tagsinput.css	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap-tagsinput/dist/bootstrap-tagsinput.css	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/form-addons.html)
12:11:11	539590/539590	---MCZ	200	added ('OK')	application/javascript	etag:%2283bc6-583162e7e4a97-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/gridstack/lodash.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/gridstack/lodash.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/ui-dragable-portlet.html)
12:11:11	444/444	---M-Z	200	added ('OK')	text/css	etag:%221bc-583162e7c0490-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap-touchspin/dist/jquery.bootstrap-touchspin.min.css	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap-touchspin/dist/jquery.bootstrap-touchspin.min.css	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/form-addons.html)
12:11:12	2255/2255	---M-Z	200	added ('OK')	text/css	etag:%228cf-583162e7f6ba6-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/multiselect/css/multi-select.css	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/multiselect/css/multi-select.css	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/form-addons.html)
12:11:12	24502/24502	---M-Z	200	added ('OK')	application/javascript	etag:%225fb6-583162e7fe0d6-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/switchery/dist/switchery.min.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/switchery/dist/switchery.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/form-addons.html)
12:11:13	76272/76272	---M-Z	200	added ('OK')	application/javascript	etag:%22129f0-583162e7f8ece-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/select2/dist/js/select2.full.min.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/select2/dist/js/select2.full.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/form-addons.html)
12:11:14	44448/44448	---M-Z	200	added ('OK')	application/javascript	etag:%22ada0-583162e7bc228-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap-select/bootstrap-select.min.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap-select/bootstrap-select.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/form-addons.html)
12:11:14	8912/8912	---M-Z	200	added ('OK')	application/javascript	etag:%2222d0-583162e7c00a8-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap-tagsinput/dist/bootstrap-tagsinput.min.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap-tagsinput/dist/bootstrap-tagsinput.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/form-addons.html)
12:11:14	22617/22617	---M-Z	200	added ('OK')	application/javascript	etag:%225859-583162e7c0490-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap-touchspin/dist/jquery.bootstrap-touchspin.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap-touchspin/dist/jquery.bootstrap-touchspin.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/form-addons.html)
12:11:15	1491/1491	---M-Z	200	added ('OK')	application/javascript	etag:%225d3-583162e7d3d0f-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/dff/dff.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/dff/dff.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/form-addons.html)
12:11:15	19226/19226	---M-Z	200	added ('OK')	application/javascript	etag:%224b1a-583162e7f6ba6-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/multiselect/js/jquery.multi-select.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/multiselect/js/jquery.multi-select.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/form-addons.html)
12:11:16	3356/3356	---M-Z	200	added ('OK')	text/css	etag:%22d1c-583162e80ea76-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/colors/dist/css/pages/floating-label.css	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/colors/dist/css/pages/floating-label.css	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/form-float-input.html)
12:11:16	3676/3676	---M-Z	200	added ('OK')	text/css	etag:%22e5c-583162e7ba2e8-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap-material-datetimepicker/css/bootstrap-material-datetimepicker.css	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap-material-datetimepicker/css/bootstrap-material-datetimepicker.css	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/form-pickers.html)
12:11:17	6211/6211	---M-Z	200	added ('OK')	text/css	etag:%221843-583162e7d065f-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/clockpicker/dist/jquery-clockpicker.min.css	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/clockpicker/dist/jquery-clockpicker.min.css	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/form-pickers.html)
12:11:17	7192/7192	---M-Z	200	added ('OK')	text/css	etag:%221c18-583162e7e94cf-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/jquery-asColorPicker-master/dist/css/asColorPicker.css	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/jquery-asColorPicker-master/dist/css/asColorPicker.css	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/form-pickers.html)
12:11:18	3045/3045	---M-Z	200	added ('OK')	text/css	etag:%22be5-583162e8007e6-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/timepicker/bootstrap-timepicker.min.css	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/timepicker/bootstrap-timepicker.min.css	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/form-pickers.html)
12:11:18	8402/8402	---M-Z	200	added ('OK')	text/css	etag:%2220d2-583162e7b9f00-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap-daterangepicker/daterangepicker.css	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap-daterangepicker/daterangepicker.css	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/form-pickers.html)
12:11:19	56540/56540	---M-Z	200	added ('OK')	application/javascript	etag:%22dcdc-583162e7bb288-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap-material-datetimepicker/js/bootstrap-material-datetimepicker.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap-material-datetimepicker/js/bootstrap-material-datetimepicker.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/form-pickers.html)
12:11:19	10783/10783	---M-Z	200	added ('OK')	application/javascript	etag:%222a1f-583162e7d065f-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/clockpicker/dist/jquery-clockpicker.min.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/clockpicker/dist/jquery-clockpicker.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/form-pickers.html)
12:11:20	27951/27951	---M-Z	200	added ('OK')	application/javascript	etag:%226d2f-583162e7e8cff-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/jquery-asColor/dist/jquery-asColor.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/jquery-asColor/dist/jquery-asColor.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/form-pickers.html)
12:11:20	22509/22509	---M-Z	200	added ('OK')	application/javascript	etag:%2257ed-583162e7ebfc7-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/jquery-asGradient/dist/jquery-asGradient.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/jquery-asGradient/dist/jquery-asGradient.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/form-pickers.html)
12:11:21	33583/33583	---M-Z	200	added ('OK')	application/javascript	etag:%22832f-583162e7e9c9f-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/jquery-asColorPicker-master/dist/jquery-asColorPicker.min.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/jquery-asColorPicker-master/dist/jquery-asColorPicker.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/form-pickers.html)
12:11:21	34375/34375	---M-Z	200	added ('OK')	application/javascript	etag:%228647-583162e8007e6-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/timepicker/bootstrap-timepicker.min.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/timepicker/bootstrap-timepicker.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/form-pickers.html)
12:11:22	63818/63818	---M-Z	200	added ('OK')	application/javascript	etag:%22f94a-583162e7b9f00-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap-daterangepicker/daterangepicker.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/bootstrap-daterangepicker/daterangepicker.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/form-pickers.html)
12:11:22	9861/9861	---M-Z	200	added ('OK')	text/css	etag:%222685-583162e7d40f7-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/dropify/dist/css/dropify.min.css	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/dropify/dist/css/dropify.min.css	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/form-upload.html)
12:11:24	10516/10516	---M-Z	200	added ('OK')	application/javascript	etag:%222914-583162e7d40f7-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/dropify/dist/js/dropify.min.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/dropify/dist/js/dropify.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/form-upload.html)
12:11:25	1437/1437	---M-Z	200	added ('OK')	application/javascript	etag:%2259d-5871ce15c5969-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/colors/dist/js/pages/mask.init.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/colors/dist/js/pages/mask.init.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/form-mask.html)
12:11:27	48213/48213	---M-Z	200	added ('OK')	application/javascript	etag:%22bc55-583162e8101e6-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/colors/dist/js/pages/validation.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/colors/dist/js/pages/validation.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/form-validation.html)
12:11:28	1568/1568	---M-Z	200	added ('OK')	text/css	etag:%22620-583162e7e5a37-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/all.css	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/skins/all.css	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/form-icheck.html)
12:11:28	1334/1334	---M-Z	200	added ('OK')	text/css	etag:%22536-583162e80ea76-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/colors/dist/css/pages/form-icheck.css	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/colors/dist/css/pages/form-icheck.css	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/form-icheck.html)
12:11:28	118370/118370	---M-Z	200	added ('OK')	application/javascript	etag:%221ce62-5871ce15c1ed1-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/inputmask/dist/min/jquery.inputmask.bundle.min.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/inputmask/dist/min/jquery.inputmask.bundle.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/form-mask.html)
12:11:29	4931/4931	---M-Z	200	added ('OK')	application/javascript	etag:%221343-583162e7e5a37-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/icheck.min.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/icheck.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/form-icheck.html)
12:11:29	3337/3337	---M-Z	200	added ('OK')	application/javascript	etag:%22d09-583162e7e5a37-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/icheck.init.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/icheck/icheck.init.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/form-icheck.html)
12:11:30	3738/3738	---M-Z	200	added ('OK')	text/css	etag:%22e9a-583162e7d0a47-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/cropper/cropper.min.css	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/cropper/cropper.min.css	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/form-img-cropper.html)
12:11:30	1772/1772	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2023%20Apr%202020%2017:11:30%20GMT	http://eliteadmin.themedesigner.in/demos/bt4/colors/cropped.jpg	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/colors/cropped.jpg	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/form-img-cropper.html)
12:11:31	6568/6568	---M-Z	200	added ('OK')	application/javascript	etag:%2219a8-583162e7d0a47-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/cropper/cropper.init.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/cropper/cropper.init.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/form-img-cropper.html)
12:11:32	812/812	---M-Z	200	added ('OK')	text/css	etag:%2232c-583162e80427e-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/typeahead.js-master/dist/typehead-min.css	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/typeahead.js-master/dist/typehead-min.css	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/form-typehead.html)
12:11:32	35983/35983	---M-Z	200	added ('OK')	application/javascript	etag:%228c8f-583162e7d0a47-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/cropper/cropper.min.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/cropper/cropper.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/form-img-cropper.html)
12:11:34	6581/6581	---M-Z	200	added ('OK')	application/javascript	etag:%2219b5-583162e804666-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/typeahead.js-master/typeahead.init.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/typeahead.js-master/typeahead.init.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/form-typehead.html)
12:11:34	8992/8992	---M-Z	200	added ('OK')	text/css	etag:%222320-583162e8061be-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/wizard/steps.css	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/wizard/steps.css	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/form-wizard.html)
12:11:35	39749/39749	---M-Z	200	added ('OK')	application/javascript	etag:%229b45-583162e80427e-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/typeahead.js-master/dist/typeahead.bundle.min.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/typeahead.js-master/dist/typeahead.bundle.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/form-typehead.html)
12:11:36	13857/13857	---M-Z	200	added ('OK')	application/javascript	etag:%223621-583162e8061be-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/wizard/jquery.steps.min.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/wizard/jquery.steps.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/form-wizard.html)
12:11:36	137185/137185	---M--	200	added ('OK')	image/jpeg	etag:%22217e1-583162e7d44df%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/dropify/src/images/test-image-1.jpg	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/dropify/src/images/test-image-1.jpg	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/form-upload.html)
12:11:36	1772/1772	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2023%20Apr%202020%2017:11:37%20GMT	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/sweetalert/sweetalert.min.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/sweetalert/sweetalert.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/form-wizard.html)
12:11:37	23261/23261	---M-Z	200	added ('OK')	application/javascript	etag:%225add-583162e8061be-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/wizard/jquery.validate.min.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/wizard/jquery.validate.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/form-wizard.html)
12:11:37	21202/21202	---M-Z	200	added ('OK')	text/css	etag:%2252d2-583162e80698e-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/x-editable/dist/bootstrap3-editable/css/bootstrap-editable.css	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/x-editable/dist/bootstrap3-editable/css/bootstrap-editable.css	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/form-xeditable.html)
12:11:38	18343/18343	---M-Z	200	added ('OK')	text/css	etag:%2247a7-5871ce15c3e11-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/summernote/dist/summernote-bs4.css	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/summernote/dist/summernote-bs4.css	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/form-summernote.html)
12:11:43	178481/178481	---M--	200	added ('OK')	image/jpeg	etag:%222b931-583162e7d48c7%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/dropify/src/images/test-image-2.jpg	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/dropify/src/images/test-image-2.jpg	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/form-upload.html)
12:11:44	123150/123150	---M-Z	200	added ('OK')	application/javascript	etag:%221e10e-5871ce15c41f9-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/summernote/dist/summernote-bs4.min.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/summernote/dist/summernote-bs4.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/form-summernote.html)
12:11:44	3715/3715	---M-Z	200	added ('OK')	application/javascript	etag:%22e83-583162e7f6f8e-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/peity/jquery.peity.min.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/peity/jquery.peity.min.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/table-basic.html)
12:11:44	527/527	---M-Z	200	added ('OK')	application/javascript	etag:%2220f-583162e7f6f8e-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/peity/jquery.peity.init.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/peity/jquery.peity.init.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/table-basic.html)
12:11:44	231266/231266	---M-Z	200	added ('OK')	application/javascript	etag:%2238762-583162e806d76-gzip%22	http://eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/x-editable/dist/bootstrap3-editable/js/bootstrap-editable.js	C:/Mis%20lugares%20Web/negocio/eliteadmin.themedesigner.in/demos/bt4/assets/node_modules/x-editable/dist/bootstrap3-editable/js/bootstrap-editable.js	(from http://eliteadmin.themedesigner.in/demos/bt4/colors/form-xeditable.html)
